name,stationcode,ebike,mechanical,x,y,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Parc Pierre Lagravère,27002,3,3,2.239069678491417,48.92650488131725,2023-05-26T15:46:11+00:00,6,20,30,OUI,OUI,Colombes,OUI,2023-05-26T16:22:00.535Z
Evariste Galois,20120,2,0,2.4133380129933357,48.87308753734472,2023-05-26T15:40:17+00:00,2,27,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Parvis Robert Schuman - Roger Salengro,23701,5,0,2.1921751275658607,48.812657470558754,2023-05-26T15:45:09+00:00,5,19,24,OUI,OUI,Chaville,OUI,2023-05-26T16:22:00.535Z
Navier - Epinettes,17007,0,0,2.3226776719093327,48.89587780769155,2023-05-26T15:46:15+00:00,0,36,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Verdun - Place Henri IV,21502,11,3,2.2277003154158592,48.870797375639214,2023-05-26T15:46:16+00:00,14,10,26,OUI,OUI,Suresnes,OUI,2023-05-26T16:22:00.535Z
Gravelle - Route du Bac,12126,3,8,2.418455,48.824407,2023-05-26T15:46:15+00:00,11,40,51,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Ceinture du Lac Inferieure - Saint-Cloud,16129,3,1,2.2617871686816216,48.86218070933143,2023-05-26T15:46:13+00:00,4,38,42,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Boyer-Barret - Raymond Losserand,14104,9,3,2.3173383995890617,48.83329880233322,2023-05-26T15:45:08+00:00,12,11,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Lagny - Joffre,41604,2,5,2.417949736118317,48.84930687084088,2023-05-26T15:45:31+00:00,7,23,31,OUI,OUI,Saint-Mandé,OUI,2023-05-26T16:22:00.535Z
Place Falguière,15017,0,3,2.3104464635252953,48.83629973941847,2023-05-26T15:42:37+00:00,3,20,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Valhubert,5116,11,23,2.3640366643667,48.844182577315,2023-05-26T15:46:15+00:00,34,1,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Tardieu - Chappe,18005,3,0,2.341845408082,48.884146759782,2023-05-26T15:45:10+00:00,3,14,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare d'Austerlitz - Quai Saint-Bernard,13104,0,0,2.3657163977623,48.84369030864,2022-01-18T21:07:57+00:00,0,27,27,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Henri Chevreau - Couronnes,20136,5,0,2.388777695596218,48.87033205312931,2023-05-26T15:45:59+00:00,5,22,27,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Sommerard - Saint-Jacques,5002,3,20,2.345015835298588,48.850310432924466,2023-05-26T15:45:29+00:00,23,11,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Batignolles - Place de Clichy,8012,3,2,2.326493114233017,48.88347453575669,2023-05-26T15:46:16+00:00,5,41,47,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Porte d'Orléans,14018,1,0,2.3249313,48.8227639,2023-05-26T15:45:59+00:00,1,46,48,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Vladimir Ilitch Lénine - Andrée Chedid,42503,1,3,2.3319716067039,48.813240124373,2023-05-26T15:45:15+00:00,4,25,31,OUI,OUI,Gentilly,OUI,2023-05-26T16:22:00.535Z
Saint-François-Xavier,7014,0,10,2.3146149516106,48.85154484769,2023-05-26T15:46:16+00:00,10,30,42,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Uzès - Montmartre,2010,0,0,2.3431010171771054,48.870790980240706,2023-05-26T15:45:42+00:00,0,28,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Ledru-Rollin - Charonne,11114,3,11,2.3772463581947094,48.85345855607243,2023-05-26T15:46:16+00:00,14,17,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare de l'Est - Verdun,10023,0,0,2.3609149083206,48.876156054271,2023-05-26T15:45:26+00:00,0,14,14,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Londres - Amsterdam,8101,0,0,2.3264835409694,48.878034461504,2018-03-30T17:42:36+00:00,0,0,0,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Capitaine Glarner - Gabriel Péri,34002,6,4,2.3304807533425724,48.902449900418745,2023-05-26T15:39:27+00:00,10,14,27,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Pont de Levallois-bécon,23002,0,1,2.2791311,48.8984179,2023-05-26T15:45:38+00:00,1,48,50,OUI,OUI,Levallois-Perret,OUI,2023-05-26T16:22:00.535Z
Pitié-Salpêtrière,13102,1,18,2.365213818848133,48.83748810318667,2023-05-26T15:43:47+00:00,19,32,51,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Charles Delescluze,11101,1,9,2.380632497370243,48.85242200848887,2023-05-26T15:45:53+00:00,10,34,49,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jonquoy - Didot,14130,2,0,2.31648076325655,48.82890454823947,2023-05-26T15:45:50+00:00,2,28,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Lucien Sampaix - Récollets,10015,6,4,2.3621229082345963,48.874330377560476,2023-05-26T15:45:01+00:00,10,34,46,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Edouard Vaillant - Paul-Adolphe Souriau,21019,3,5,2.2479459643363957,48.83484585882868,2023-05-26T15:42:06+00:00,8,20,28,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Porte Dorée,12032,14,7,2.4077132,48.8354337,2023-05-26T15:45:52+00:00,21,14,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Alphonse Deville,6107,1,12,2.3275961726904,48.850188262662,2023-05-26T15:45:03+00:00,13,9,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mézières - Rennes,6103,2,11,2.3303819820284843,48.85023459321703,2023-05-26T15:43:23+00:00,13,40,55,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Vincennes - Douy-Delcupe,31019,1,2,2.436049282550812,48.85493692155721,2023-05-26T15:45:34+00:00,3,35,38,OUI,OUI,Montreuil,OUI,2023-05-26T16:22:00.535Z
Porte de Clignancourt.,18032,2,4,2.343996,48.897488,2023-05-26T15:46:11+00:00,6,49,56,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Porte de Saint-Ouen - Henri Huchard,17124,0,0,2.3295360803604126,48.898708366365064,2023-05-26T15:46:11+00:00,0,26,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare de l'Est - Place du 11 Novembre 1918,10165,7,16,2.3585464,48.876327,2023-05-26T15:43:20+00:00,23,15,40,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Primo Levi - Frigos,13016,9,14,2.37965351592796,48.83094844846017,2023-05-26T15:46:07+00:00,23,10,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Dunois - Clisson,13043,1,8,2.3674523,48.832294,2023-05-26T15:45:52+00:00,9,37,51,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Batignolles - Rome,8051,0,0,2.3202589899301524,48.881823370566806,2023-05-26T15:41:00+00:00,0,14,15,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Verdun - Adrien Damalix,44102,4,1,2.4215328320860863,48.8222334178559,2023-05-26T15:44:18+00:00,5,21,26,OUI,OUI,Saint-Maurice,OUI,2023-05-26T16:22:00.535Z
Milton - Manuel,9115,0,0,2.341181,48.878249,2023-05-26T15:41:25+00:00,0,22,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mahatma Gandhi,16123,4,12,2.264205,48.876356,2023-05-26T15:45:46+00:00,16,10,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Eglise d'Auteuil,16032,0,1,2.26848387135299,48.84749841771691,2023-05-26T15:46:12+00:00,1,19,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jean Jaurès - Jean Baptiste Clément,21003,1,1,2.2369650006294255,48.84576261454011,2023-05-26T15:41:16+00:00,2,22,24,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Laffitte - Italiens,9023,1,2,2.3372015478451,48.871815737396,2023-05-26T15:42:26+00:00,3,27,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Indre - Prairies,20021,5,0,2.403290458023548,48.86254398506782,2023-05-26T15:43:37+00:00,5,31,38,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Paris - Désiré Préaux,31007,6,1,2.4323049187660217,48.85742876694898,2023-05-26T15:46:13+00:00,7,36,49,OUI,OUI,Montreuil,OUI,2023-05-26T16:22:00.535Z
Lourmel - Marie Skobtsov,15108,0,13,2.287283,48.844974,2023-05-26T15:46:11+00:00,13,9,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Belleville - Télégraphe,19040,2,0,2.3995549,48.8756045,2023-05-26T15:46:11+00:00,2,37,41,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare d'Asnières sur Seine,26001,12,5,2.2835066914558415,48.90636459217474,2023-05-26T15:43:19+00:00,17,5,24,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Courcelles - Pierre Demours,17047,2,7,2.29858466343129,48.883769733273496,2023-05-26T15:44:21+00:00,9,16,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
République - Danton,41204,5,1,2.462034523487091,48.85249172181667,2023-05-26T15:43:51+00:00,6,14,20,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-26T16:22:00.535Z
Université Paris Dauphine,16004,0,0,2.2748656198382,48.870707839985,2018-03-09T07:53:33+00:00,0,0,0,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Mac-Mahon - Brey,17046,2,4,2.294512536052928,48.877532084130166,2023-05-26T15:46:12+00:00,6,16,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Les Planètes,47006,3,5,2.4580853059887886,48.8099849920804,2023-05-26T15:45:10+00:00,8,8,16,OUI,OUI,Maisons-Alfort,OUI,2023-05-26T16:22:00.535Z
Chabrol - d'Hauteville,10020,1,2,2.3513179644942284,48.87701838803332,2023-05-26T15:46:14+00:00,3,6,11,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Cité des Sciences et de l'Industrie,19009,3,0,2.384599149227142,48.89659571178903,2023-05-26T15:46:13+00:00,3,26,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Toffier Decaux - Cartier Bresson,35017,0,0,2.4017545580863957,48.90165072551549,2023-05-26T15:41:33+00:00,0,17,18,OUI,OUI,Pantin,OUI,2023-05-26T16:22:00.535Z
Provence - Chaussée d'Antin,9031,6,10,2.332976511564311,48.87428447542072,2023-05-26T15:45:07+00:00,16,7,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Assas - Vaugirard,6030,3,0,2.3292413726449,48.848274111398,2023-05-26T15:44:52+00:00,3,32,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Théâtre - Lourmel,15031,0,42,2.2898658737540245,48.8482070397636,2023-05-26T15:43:54+00:00,42,7,53,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hameau Fleuri - Marché,21014,1,8,2.2412404417991643,48.831448892608314,2023-05-26T15:44:13+00:00,9,12,22,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Aubervilliers - Curial,19127,1,0,2.3688579350709915,48.89088305227546,2023-05-26T15:46:14+00:00,1,20,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bassano -  Iéna,16015,1,0,2.296149600985935,48.868144510482075,2023-05-26T15:46:13+00:00,1,13,15,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Balard - Montagne de la Fage,15070,0,27,2.2782871127128606,48.83850740333351,2023-05-26T15:45:59+00:00,27,8,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Lavandieres Sainte Opportune - Rivoli,1120,5,10,2.3466217517853,48.859279702476,2023-05-26T15:46:05+00:00,15,8,27,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Diderot - Pierre Bourdan,12107,2,2,2.3902582749724,48.847648620797,2023-05-26T15:40:13+00:00,4,16,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Méchain - Faubourg Saint-Jacques,14112,1,0,2.33798034198275,48.83586772099485,2023-05-26T15:44:37+00:00,1,15,16,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Stade Auguste Delaune,47004,4,13,2.4345204234123234,48.80896378683884,2023-05-26T15:43:47+00:00,17,3,21,OUI,OUI,Maisons-Alfort,OUI,2023-05-26T16:22:00.535Z
Jean-Baptiste Pigalle - La Bruyere,9026,0,1,2.333709173337285,48.87939826447722,2023-05-26T15:46:16+00:00,1,16,17,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Transvaal - Charles de Gaulle,21001,0,3,2.2373420120857195,48.848280403628806,2023-05-26T15:43:56+00:00,3,24,27,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Belliard - Damrémont,18033,3,5,2.338023450388167,48.89669238777841,2023-05-26T15:46:13+00:00,8,25,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Route de la Muette - Porte de Neuilly,16122,4,9,2.2587671,48.8798926,2023-05-26T15:43:53+00:00,13,37,50,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pyrénées - Maraîchers,20016,2,1,2.4043509364128113,48.85714001395299,2023-05-26T15:45:20+00:00,3,15,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare RER de Saint-Denis,32015,8,5,2.3471488058567047,48.93554324248177,2023-05-26T15:42:54+00:00,13,22,40,OUI,OUI,Saint-Denis,OUI,2023-05-26T16:22:00.535Z
Place de Passy,16043,2,0,2.277500546942199,48.85780291711202,2023-05-26T15:43:27+00:00,2,13,15,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Caulaincourt - Place Constantin Pecqueur,18017,10,2,2.33817871442611,48.8896779050281,2023-05-26T15:43:06+00:00,12,32,44,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Wilson - Landy,32004,8,3,2.357633225619793,48.91516726221354,2023-05-26T15:45:32+00:00,11,28,40,OUI,OUI,Saint-Denis,OUI,2023-05-26T16:22:00.535Z
Maison de Radio - France,16029,0,13,2.277785539627075,48.85132886434057,2023-05-26T15:43:28+00:00,13,30,47,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Naples - Rome,8019,0,0,2.321358695626259,48.879960700846226,2023-05-26T15:45:10+00:00,0,24,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Lallier - Trudaine,9017,2,1,2.3408224806189537,48.88109246617963,2023-05-26T15:45:38+00:00,3,25,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Square Léon,18008,4,0,2.353205569088459,48.88667396788626,2023-05-26T15:42:33+00:00,4,29,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Stade Gaston Bouillant,23903,0,0,2.3274196014227,48.940273514964,2023-04-12T07:00:56+00:00,0,30,30,NON,NON,Villeneuve-la-Garenne,NON,2023-05-26T16:22:00.535Z
Chernoviz - Raynouard,16112,1,0,2.282173218142987,48.8569864146289,2023-05-26T15:46:14+00:00,1,35,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Diderot - Reuilly,12161,3,2,2.3861273378134,48.847208456061,2023-05-26T15:45:56+00:00,5,38,44,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Fontainebleau - Edmond Michelet,42703,1,0,2.3626908659935,48.80956436844049,2023-05-26T15:46:15+00:00,1,44,45,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-05-26T16:22:00.535Z
Pernety - Raymond Losserand,14030,7,1,2.317609339387,48.834254627953,2023-05-26T15:45:23+00:00,8,24,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Eugène Reisz - Davout,20201,2,0,2.410396970808506,48.85631874632638,2023-05-26T15:44:11+00:00,2,17,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mont Valérien - Michel Salles,22102,1,0,2.2152966,48.8561915,2023-05-26T15:43:45+00:00,1,22,24,OUI,OUI,Saint-Cloud,OUI,2023-05-26T16:22:00.535Z
Hôpital Pitié Salpêtrière,13103,6,2,2.3604946,48.8377016,2023-05-26T15:46:06+00:00,8,42,50,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Sabot - Rennes,6032,8,3,2.331552766263485,48.852575112948415,2023-05-26T15:46:07+00:00,11,13,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Champ de Mars - Cler,7020,8,11,2.306646779179573,48.856691550115315,2023-05-26T15:44:37+00:00,19,20,41,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Palais des Sports,15107,0,18,2.2858720645308,48.833468517426,2023-05-26T15:44:57+00:00,18,1,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Aqueduc - Villette,10036,1,2,2.367198803315,48.883886063895,2023-05-26T15:45:42+00:00,3,23,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Sénat - Condé,6017,2,3,2.337939441204071,48.84954227788459,2023-05-26T15:46:10+00:00,5,9,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Granges aux Belles - Hôpital Saint-Louis,10114,3,0,2.366669436984963,48.874794994841274,2023-05-26T15:44:40+00:00,3,57,60,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Villersexel - Saint-Germain,7008,1,7,2.3237934708595,48.858297001218,2023-05-26T15:40:05+00:00,8,7,16,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Manin - Simon Bolivar,19023,1,0,2.379407362599104,48.87649965412676,2023-05-26T15:42:38+00:00,1,22,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Calmette,32603,5,0,2.424993216991425,48.88104925098552,2023-05-26T15:40:55+00:00,5,25,32,OUI,OUI,Les Lilas,OUI,2023-05-26T16:22:00.535Z
Duroc - Place de Breteuil,7013,4,11,2.3126140236855,48.847460641142,2023-05-26T15:45:40+00:00,15,26,42,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bois de Vincennes.,12041,3,10,2.4132221,48.8338064,2023-05-26T15:46:12+00:00,13,41,60,OUI,OUI,Saint-Mandé,OUI,2023-05-26T16:22:00.535Z
Parc André Citroën,15059,3,59,2.2780618071556096,48.840639944296655,2023-05-26T15:46:06+00:00,62,2,65,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Ney - Charles Hermite,18138,2,9,2.3645754531025887,48.89874803977525,2023-05-26T15:46:10+00:00,11,7,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Jacques - Tombe Issoire,14006,0,0,2.3369108140468597,48.833206330538864,2023-05-26T15:42:37+00:00,0,21,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hôtel de Ville - Pont-Marie,4011,5,12,2.356947250664234,48.85389964552738,2023-05-26T15:46:06+00:00,17,19,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Raspail - Chomel,7101,1,0,2.3266580700874,48.852233164303,2023-05-26T15:43:31+00:00,1,48,49,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Porte d'Ivry,13041,3,7,2.3688706755638127,48.82176874759649,2023-05-26T15:45:36+00:00,10,39,50,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare du Nord - Demarquay,10163,4,1,2.358411,48.881154,2023-05-26T15:39:39+00:00,5,25,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Pigalle,18042,2,2,2.3361566,48.8827555,2023-05-26T15:45:53+00:00,4,15,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place du Maquis du Vercors,20019,1,0,2.4083782732486725,48.877321579493575,2023-05-26T15:39:53+00:00,1,30,31,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Centenaire - Sorins,31013,2,0,2.4273508787155156,48.85853523359734,2023-05-26T15:39:38+00:00,2,43,45,OUI,OUI,Montreuil,OUI,2023-05-26T16:22:00.535Z
Damrémont - Caulaincourt,18001,0,0,2.3325880989432335,48.88714509078738,2023-05-26T15:44:47+00:00,0,18,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Franciade - Gabriel Péri,32018,1,12,2.355954498052597,48.93261499331498,2023-05-26T15:43:43+00:00,13,13,26,OUI,OUI,Saint-Denis,OUI,2023-05-26T16:22:00.535Z
Poissy - Saint-Germain,5019,2,5,2.3529685288668,48.84969649427,2023-05-26T15:45:27+00:00,7,17,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Convention - Saint-Charles,15063,3,10,2.2831090539693832,48.84315611111599,2023-05-26T15:42:06+00:00,13,2,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Parmentier - Fontaine au Roi,11034,4,2,2.372705978671471,48.86787670551736,2023-05-26T15:45:10+00:00,6,41,48,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Thérèse - Opéra,1016,12,9,2.3344334212238,48.866483514509,2023-05-26T15:45:10+00:00,21,3,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Rougemont - Poissonnière,9012,0,5,2.345873080193996,48.871611569354755,2023-05-26T15:46:16+00:00,5,24,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Square Desnouettes,15061,2,14,2.284142297394666,48.83476837934194,2023-05-26T15:44:05+00:00,16,5,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Charonne - Philippe-Auguste,11019,0,1,2.39054639062,48.855603162026,2023-05-26T15:45:58+00:00,1,27,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Roquépine - Malesherbes,8015,2,8,2.320404499769211,48.87345073390807,2023-05-26T15:45:06+00:00,10,25,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Paul Doumer - La Tour,16016,2,1,2.280840481911055,48.860116109626574,2023-05-26T15:44:36+00:00,3,31,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mairie de Clichy,21108,2,20,2.3059353232384,48.903653634661,2023-05-26T15:45:44+00:00,22,26,51,OUI,OUI,Clichy,OUI,2023-05-26T16:22:00.535Z
Pont de Lodi - Dauphine,6014,1,3,2.339947307565249,48.855296898603285,2023-05-26T15:44:02+00:00,4,19,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gambetta - Michelet,31018,0,0,2.429966032505036,48.85273792380526,2023-05-26T15:44:10+00:00,0,33,33,OUI,OUI,Montreuil,OUI,2023-05-26T16:22:00.535Z
République - Henri Barbusse,33005,4,4,2.389432489871979,48.90661553626751,2023-05-26T15:44:56+00:00,8,23,32,OUI,OUI,Aubervilliers,OUI,2023-05-26T16:22:00.535Z
Jeûneurs - Mulhouse,2110,1,0,2.346925,48.868997,2023-05-26T15:46:05+00:00,1,25,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Fernand Braudel - Vincent Auriol,13019,2,18,2.3723404482007027,48.83637852318147,2023-05-26T15:46:10+00:00,20,13,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Georges V - François 1er,8049,3,6,2.30082,48.87034,2023-05-26T15:44:45+00:00,9,12,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Claude Vellefaux - Sambre et Meuse,10164,3,0,2.370478,48.875022,2023-05-26T15:46:15+00:00,3,29,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Faidherbe - Dahomey,11107,2,11,2.383823134795429,48.851358329771806,2023-05-26T15:46:00+00:00,13,30,44,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bleue - Trévise,9113,1,7,2.347289621829987,48.87578906564573,2023-05-26T15:46:14+00:00,8,18,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Le Vau - Maurice Bertaux,20103,0,0,2.411030612453627,48.86803439043193,2023-05-26T15:45:05+00:00,0,25,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Daunou - Louis le Grand,2014,5,4,2.332515,48.869113,2023-05-26T15:44:39+00:00,9,8,17,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mornay - Sully,4109,7,0,2.364460788667202,48.84970399548416,2023-05-26T15:45:39+00:00,7,8,15,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pierre Sarrazin - Saint-Michel,6031,5,16,2.3421307280659676,48.85090814639774,2023-05-26T15:44:46+00:00,21,10,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Tony de Graaff,21952,0,20,2.2458109,48.8181645,2023-05-26T15:45:30+00:00,20,21,42,OUI,OUI,Meudon,OUI,2023-05-26T16:22:00.535Z
Square Georges Melies,12154,8,9,2.409667745232582,48.84070239213081,2023-05-26T15:46:06+00:00,17,22,40,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place du Canada,8029,3,3,2.310193787964762,48.865346269362675,2023-05-26T15:46:12+00:00,6,19,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Charles de Gaulle - Louis Philippe,22017,1,1,2.2710045335353,48.881742142181,2023-05-26T15:46:15+00:00,2,25,28,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Square du Bataclan,11044,1,3,2.3711327,48.8633762,2023-05-26T15:45:13+00:00,4,14,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jean Jaurès - Reine,21004,5,24,2.239872515201569,48.84009622558849,2023-05-26T15:46:10+00:00,29,1,31,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Place de l'Eglise - Pantin,35008,2,1,2.4124351143836975,48.892809461520265,2023-05-26T15:46:03+00:00,3,27,30,OUI,OUI,Pantin,OUI,2023-05-26T16:22:00.535Z
Butte aux Cailles - Esperance,13022,5,3,2.3492151126265526,48.82758774190948,2023-05-26T15:46:11+00:00,8,28,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Louis Ganne - Davout,20045,1,2,2.409725748002529,48.86338720692607,2023-05-26T15:44:25+00:00,3,27,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Roquette - Folie Regnault,11110,2,0,2.386553623578705,48.859246959155485,2023-05-26T15:45:23+00:00,2,50,52,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Vignes - Boulainvilliers,16031,0,0,2.275240458548069,48.856399483950504,2023-05-26T15:46:15+00:00,0,21,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Tremblay - Lac des Minimes,12127,0,6,2.454751655459404,48.834131261494356,2023-05-26T15:45:02+00:00,6,41,48,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Brochant - Clichy,17005,1,1,2.319730559929781,48.89032998912038,2023-05-26T15:46:02+00:00,2,48,53,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
